input_pTet,P3_PhlF,0x,60.55954353,0.11411743,2.383352868,4.104250396
input_pTet,S4_SrpR,0x,27.00878888,0.04509479,0.840589028,2.598693261
input_pTet,B3_BM3R1,0x,6.215718755,0.064651205,1.479600648,2.203419062
input_pTet,A1_AmtR,0x,27.84856433,0.2222529,0.502886065,1.568640114
input_pTet,H1_HlyIIR,0x,33.58894718,0.096286583,2.185320263,2.532155676
input_pTet,Q2_QacR,0x,49.98182405,0.370651573,2.879651485,2.564012567
input_pTet,I1_IcaRA,0x,32.19123873,0.2728695,1.438309695,1.758612381
input_pTet,E1_BetI,0x,31.1731548,0.40228695,3.180976195,2.451209547
input_pTet,F1_AmeR,0x,31.0868765,0.545508928,0.631843555,1.496158502
input_pTet,P3_PhlF,x0,1.194321738,0.129647525,4.38299375,3.509050591
input_pTet,S4_SrpR,x0,2.609285845,0.04106847,2.76113919,3.10365036
input_pTet,B3_BM3R1,x0,2.60353396,0.080756488,3.925116058,3.011080889
input_pTet,A1_AmtR,x0,15.50501565,0.232606295,3.652807743,3.167578345
input_pTet,H1_HlyIIR,x0,26.15750968,0.11469262,4.453045523,3.254971905
input_pTet,Q2_QacR,x0,21.99314375,0.418967423,2.679962028,2.898806132
input_pTet,I1_IcaRA,x0,35.71714523,0.238358183,3.2589414,4.075539522
input_pTet,E1_BetI,x0,20.27908154,0.313132708,4.150228055,3.336370597
input_pTet,F1_AmeR,x0,8.171360205,0.418392233,3.663747355,3.101631839
input_pTet,P3_PhlF,x1,71.16602245,60.55954353,4.38299375,3.509050591
input_pTet,S4_SrpR,x1,47.81911468,27.00878888,2.76113919,3.10365036
input_pTet,B3_BM3R1,x1,48.42881465,6.215718755,3.925116058,3.011080889
input_pTet,A1_AmtR,x1,34.91763298,27.84856433,3.652807743,3.167578345
input_pTet,H1_HlyIIR,x1,33.84203018,33.58894718,4.453045523,3.254971905
input_pTet,Q2_QacR,x1,41.48053563,49.98182405,2.679962028,2.898806132
input_pTet,I1_IcaRA,x1,54.9859654,32.19123873,3.2589414,4.075539522
input_pTet,E1_BetI,x1,61.4740935,31.1731548,4.150228055,3.336370597
input_pTet,F1_AmeR,x1,31.40323025,31.0868765,3.663747355,3.101631839
input_pTet,P3_PhlF,1x,71.16602245,1.194321738,2.383352868,4.104250396
input_pTet,S4_SrpR,1x,47.81911468,2.609285845,0.840589028,2.598693261
input_pTet,B3_BM3R1,1x,48.42881465,2.60353396,1.479600648,2.203419062
input_pTet,A1_AmtR,1x,34.91763298,15.50501565,0.502886065,1.568640114
input_pTet,H1_HlyIIR,1x,33.84203018,26.15750968,2.185320263,2.532155676
input_pTet,Q2_QacR,1x,41.48053563,21.99314375,2.879651485,2.564012567
input_pTet,I1_IcaRA,1x,54.9859654,35.71714523,1.438309695,1.758612381
input_pTet,E1_BetI,1x,61.4740935,20.27908154,3.180976195,2.451209547
input_pTet,F1_AmeR,1x,31.40323025,8.171360205,0.631843555,1.496158502
